"Time_Iter","Outer_Iter","Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,   "Cauchy[CL]"   ,   "Cauchy[CD]"   
          0,           0,         233,      0.6586715897,      -6.366297387,       -2.80916547,      -3.380813152,     -0.8867222371,   0.0008355893783,       1.226898736,                 0,                 0,                 0,     0.01590833215,     -0.2122258348,       1.208404486,                 0,       1468.303413,   0.0003019896764,     0.01600887968
          0,           0,         234,      0.6586880901,      -6.376928431,      -2.819354944,      -3.391682864,     -0.8973544087,   0.0008252110728,       1.226989324,                 0,                 0,                 0,     0.01591344153,     -0.2122517858,       1.208491895,                 0,       1486.879375,   0.0002962180228,       0.015767356
          0,           0,         235,      0.6586649007,       -6.38770725,       -2.82975437,      -3.402556377,     -0.9081239999,   0.0008152657734,       1.227077324,                 0,                 0,                 0,      0.0159185108,     -0.2122768612,       1.208576832,                 0,       1505.125524,   0.0002907057373,     0.01552652532
          0,           0,         236,      0.6586657145,      -6.398629242,      -2.840359846,      -3.413429328,     -0.9190267383,   0.0008057417633,       1.227162888,                 0,                 0,                 0,     0.01592355765,     -0.2123010985,       1.208659442,                 0,       1523.022566,   0.0002854364794,     0.01528587186
          0,           0,         237,      0.6586912295,      -6.409689247,      -2.851166934,      -3.424296664,     -0.9300578091,   0.0007966264914,       1.227246157,                 0,                 0,                 0,      0.0159285973,     -0.2123245348,       1.208739863,                 0,       1540.554037,   0.0002804092181,     0.01504380131
          0,           0,         238,      0.6586574337,      -6.420881535,      -2.862170636,      -3.435152837,      -0.941211708,   0.0007879066636,       1.227327267,                 0,                 0,                 0,     0.01593364268,     -0.2123472068,       1.208818227,                 0,       1557.706419,   0.0002756204252,     0.01479937414
          0,           0,         239,      0.6587079603,      -6.432199708,       -2.87336537,      -3.445992019,     -0.9524821336,   0.0007795684913,       1.227406345,                 0,                 0,                 0,     0.01593870473,       -0.21236915,       1.208894655,                 0,         1574.4689,    0.000271052119,     0.01455338692
          0,           0,         240,      0.6586275895,      -6.443636758,      -2.884744986,      -3.456808265,     -0.9638621298,   0.0007715979265,       1.227483512,                 0,                 0,                 0,     0.01594379272,     -0.2123903993,       1.208969266,                 0,       1590.833087,   0.0002666768465,     0.01430774436
          0,           0,         241,      0.6586470739,       -6.45518523,      -2.896302771,      -3.467595571,     -0.9753443478,   0.0007639807424,       1.227558881,                 0,                 0,                 0,     0.01594891432,     -0.2124109885,       1.209042167,                 0,       1606.792963,   0.0002624724317,     0.01406388354
          0,           0,         242,      0.6585969789,      -6.466837406,      -2.908031467,      -3.478347903,     -0.9869212387,   0.0007567024746,        1.22763256,                 0,                 0,                 0,     0.01595407557,     -0.2124309504,       1.209113463,                 0,       1622.345111,   0.0002584302301,     0.01382191136
          0,           0,         243,      0.6585968293,      -6.478585387,       -2.91992323,      -3.489059292,     -0.9985850511,   0.0007497483471,       1.227704648,                 0,                 0,                 0,     0.01595928081,     -0.2124503169,       1.209183249,                 0,        1637.48897,   0.0002545494563,     0.01358123632
          0,           0,         244,      0.6586009858,      -6.490421097,      -2.931969611,      -3.499723972,       -1.01032776,   0.0007431033248,        1.22777524,                 0,                 0,                 0,     0.01596453277,      -0.212469119,       1.209251613,                 0,       1652.226815,   0.0002508254582,     0.01334190532
          0,           0,         245,      0.6585581998,      -6.502336195,      -2.944161533,      -3.510336567,      -1.022140998,   0.0007367522923,       1.227844419,                 0,                 0,                 0,     0.01596983285,     -0.2124873865,       1.209318639,                 0,       1666.563419,    0.000247244328,     0.01310522756
          0,           0,         246,      0.6585747641,      -6.514322003,      -2.956489307,      -3.520892256,      -1.034016029,   0.0007306802397,       1.227912267,                 0,                 0,                 0,     0.01597518133,      -0.212505148,       1.209384402,                 0,       1680.505645,   0.0002437875031,     0.01287318743
          0,           0,         247,       0.658509491,      -6.526369636,      -2.968942655,      -3.531386889,      -1.045943981,   0.0007248723517,       1.227978857,                 0,                 0,                 0,      0.0159805775,     -0.2125224308,       1.209448971,                 0,       1694.062208,   0.0002404396208,      0.0126474042
          0,           0,         248,      0.6585495708,      -6.538470103,      -2.981510736,      -3.541817027,       -1.05791596,   0.0007193139929,       1.228044255,                 0,                 0,                 0,     0.01598601966,      -0.212539261,       1.209512411,                 0,       1707.243662,   0.0002371914961,     0.01242866493
          0,           0,         249,      0.6584817615,      -6.550614377,      -2.994182148,      -3.552180032,      -1.069923094,   0.0007139906599,       1.228108523,                 0,                 0,                 0,     0.01599150507,     -0.2125556635,       1.209574778,                 0,       1720.062449,   0.0002340368605,     0.01221729935
